Timestamp, COUNTER_MEMS, INTERPOLATED_MEMS, Q0, Q1, Q2, Q3, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ
1752427284.323, 4, 0, 0.897044, 0.25, 0.1875, -0.3125, 0.968765, 0.156252, -0.187503, -76.563667, -18.502983, 38.281834
1752427284.3386, 5, 0, 0.832242, 0.203125, 0.421875, -0.296875, 0.968765, 0.156252, -0.187503, -76.563667, -16.652683, 38.281834
1752427284.3543, 6, 0, 0.782967, 0.125, 0.5625, -0.234375, 1.000015, 0.156252, -0.218753, -76.563667, -14.987415, 38.281834
1752427284.3699, 7, 0, 0.49534, 0.453125, 0.421875, -0.609375, 1.000015, 0.156252, -0.187503, -76.563667, -13.488674, 38.281834
1752427284.3855, 8, 0, 0.936458, -0.0625, 0.34375, 0.03125, 0.968765, 0.156252, -0.187503, -76.563667, -15.96799, 38.281834
1752427284.4011, 9, 0, 0.86122, 0.0625, 0.484375, -0.140625, 0.968765, 0.156252, -0.187503, -76.563667, -18.199375, 38.281834
1752427284.4168, 10, 0, 0.461136, 0.453125, 0.4375, -0.625, 0.968765, 0.156252, -0.218753, -76.563667, -16.379436, 38.281834
1752427284.4324, 11, 0, 0.892131, -0.09375, 0.4375, 0.0625, 0.968765, 0.156252, -0.187503, -76.563667, -18.569677, 38.281834
1752427284.448, 12, 0, 0.635651, 0.296875, 0.5625, -0.4375, 1.000015, 0.156252, -0.187503, -76.563667, -20.540892, 38.281834
1752427284.4636, 13, 0, 0.72467, 0.15625, 0.609375, -0.28125, 0.968765, 0.156252, -0.187503, -76.563667, -18.486803, 38.281834
1752427284.4793, 14, 0, 0.561631, 0.4375, 0.375, -0.59375, 0.968765, 0.156252, -0.218753, -76.563667, -20.466307, 38.281834
1752427284.4949, 15, 0, 0.98994, -0.015625, 0.140625, 0, 0.968765, 0.156252, -0.187503, -76.563667, -22.24786, 38.281834
1752427284.5105, 16, 0, 0.975155, -0.0625, 0.203125, 0.0625, 1.000015, 0.156252, -0.187503, -76.563667, -23.851257, 38.281834
1752427284.5261, 17, 0, 0.949275, -0.03125, 0.3125, -0.015625, 1.000015, 0.156252, -0.187503, -76.563667, -25.294313, 38.281834
1752427284.5418, 18, 0, 0.82783, 0.1875, 0.4375, -0.296875, 1.000015, 0.156252, -0.187503, -76.563667, -26.593067, 38.281834
1752427284.5574, 19, 0, 0.699993, 0.28125, 0.515625, -0.40625, 0.968765, 0.156252, -0.187503, -76.563667, -23.93376, 38.281834
1752427284.573, 20, 0, 0.753734, 0.078125, 0.625, -0.1875, 0.968765, 0.156252, -0.187503, -76.563667, -21.540384, 38.281834
1752427284.5886, 21, 0, 0.921213, 0.21875, 0.15625, -0.28125, 1.000015, 0.156252, -0.187503, -76.563667, -19.386345, 38.281834
1752427284.6043, 22, 0, 0.847215, 0.28125, 0.25, -0.375, 1.000015, 0.156252, -0.187503, -76.563667, -17.44771, 38.281834
1752427284.6199, 23, 0, 0.782967, 0.125, 0.5625, -0.234375, 0.968765, 0.156252, -0.187503, -76.563667, -15.70294, 38.281834
1752427284.6355, 24, 0, 0.515862, 0.40625, 0.484375, -0.578125, 0.968765, 0.156252, -0.187503, -76.563667, -14.132646, 38.281834
1752427284.6511, 25, 0, 0.997923, 0, 0.0625, 0.015625, 0.968765, 0.156252, -0.187503, -76.563667, -12.719381, 38.281834
1752427284.6668, 26, 0, 0.994001, -0.03125, 0.09375, 0.046875, 1.000015, 0.156252, -0.218753, -76.563667, -15.275626, 38.281834
1752427284.6824, 27, 0, 0.98611, -0.0625, 0.140625, 0.0625, 1.000015, 0.156252, -0.218753, -76.563667, -17.576248, 38.281834
1752427284.698, 28, 0, 0.975155, -0.0625, 0.203125, 0.0625, 1.000015, 0.156252, -0.218753, -76.563667, -15.818623, 38.281834
1752427284.7136, 29, 0, 0.943988, -0.015625, 0.328125, -0.03125, 0.968765, 0.156252, -0.187503, -76.563667, -18.064943, 38.281834
1752427284.7293, 30, 0, 0.808131, 0.21875, 0.4375, -0.328125, 0.968765, 0.156252, -0.187503, -76.563667, -20.086634, 38.281834
1752427284.7449, 31, 0, 0.731377, 0.21875, 0.546875, -0.34375, 1.000015, 0.156252, -0.187503, -76.563667, -18.077969, 38.281834
1752427284.7605, 32, 0, 0.655878, 0.265625, 0.578125, -0.40625, 0.968765, 0.156252, -0.218753, -76.563667, -20.098356, 38.281834
1752427284.7761, 33, 0, 0.714833, 0.171875, 0.609375, -0.296875, 1.000015, 0.156252, -0.187503, -76.563667, -21.916704, 38.281834
1752427284.7918, 34, 0, 0.731377, 0.21875, 0.546875, -0.34375, 1.000015, 0.156252, -0.187503, -76.563667, -19.725033, 38.281834
1752427284.8074, 35, 0, 0.714833, 0.171875, 0.609375, -0.296875, 1.000015, 0.156252, -0.187503, -76.563667, -21.580713, 38.281834
1752427284.823, 36, 0, 0.527329, 0.4375, 0.421875, -0.59375, 1.000015, 0.156252, -0.187503, -76.563667, -19.422642, 38.281834
1752427284.8386, 37, 0, 0.996821, 0, 0.078125, 0.015625, 1.000015, 0.156252, -0.187503, -76.563667, -17.480377, 38.281834
1752427284.8543, 38, 0, 0.994001, -0.03125, 0.09375, 0.046875, 1.000015, 0.156252, -0.187503, -76.563667, -15.73234, 38.281834
1752427284.8699, 39, 0, 0.98611, -0.0625, 0.140625, 0.0625, 1.000015, 0.156252, -0.187503, -76.563667, -14.159106, 38.281834
1752427284.8855, 40, 0, 0.97177, -0.0625, 0.21875, 0.0625, 1.000015, 0.156252, -0.187503, -76.563667, -12.743196, 38.281834
1752427284.9011, 41, 0, 0.937891, 0, 0.34375, -0.046875, 1.000015, 0.156252, -0.187503, -76.563667, -15.297059, 38.281834
1752427284.9168, 42, 0, 0.769125, 0.25, 0.453125, -0.375, 1.000015, 0.156252, -0.187503, -76.563667, -13.767353, 38.281834
1752427284.9324, 43, 0, 0.737526, 0.15625, 0.59375, -0.28125, 0.968765, 0.156252, -0.187503, -76.563667, -12.390618, 38.281834
1752427284.948, 44, 0, 0.499756, 0.421875, 0.46875, -0.59375, 0.968765, 0.156252, -0.187503, -76.563667, -11.151556, 38.281834
1752427284.9636, 45, 0, 0.996699, -0.015625, 0.078125, 0.015625, 1.000015, 0.156252, -0.187503, -76.563667, -10.036401, 38.281834
1752427284.9793, 46, 0, 0.990926, -0.046875, 0.109375, 0.0625, 0.968765, 0.156252, -0.187503, -76.563667, -12.860944, 38.281834
1752427284.9949, 47, 0, 0.982637, -0.0625, 0.15625, 0.078125, 1.000015, 0.156252, -0.187503, -76.563667, -15.403033, 38.281834
1752427285.0105, 48, 0, 0.965089, -0.0625, 0.25, 0.046875, 1.000015, 0.156252, -0.187503, -76.563667, -17.690912, 38.281834
1752427285.0261, 49, 0, 0.907596, 0.0625, 0.390625, -0.140625, 1.000015, 0.156252, -0.187503, -76.563667, -19.750006, 38.281834
1752427285.0418, 50, 0, 0.664751, 0.34375, 0.453125, -0.484375, 1.000015, 0.156252, -0.187503, -76.563667, -21.603188, 38.281834
1752427285.0574, 51, 0, 0.802675, -0.03125, 0.59375, -0.046875, 0.968765, 0.156252, -0.187503, -76.563667, -19.442869, 38.281834
1752427285.073, 52, 0, 0.98301, 0.109375, 0.078125, -0.125, 1.000015, 0.156252, -0.187503, -76.563667, -17.498583, 38.281834
1752427285.0886, 53, 0, 0.954405, 0.1875, 0.078125, -0.21875, 1.000015, 0.156252, -0.187503, -76.563667, -19.576908, 38.281834
1752427285.1043, 54, 0, 0.907192, 0.234375, 0.15625, -0.3125, 1.000015, 0.156252, -0.187503, -76.563667, -17.619217, 38.281834
1752427285.1199, 55, 0, 0.838962, 0.21875, 0.375, -0.328125, 1.000015, 0.156252, -0.187503, -76.563667, -15.857295, 38.281834
1752427285.1355, 56, 0, 0.790261, 0.078125, 0.578125, -0.1875, 1.000015, 0.156252, -0.218753, -76.563667, -14.271565, 38.2818
